date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-05-06,MA,Pedreiras,city,2999,52,True,39191,2108207,7652.2671,0.0173
2021-05-06,MA,Pedro do Rosário,city,92,6,True,25354,2108256,362.86188,0.0652
2021-05-06,MA,Penalva,city,468,9,True,38731,2108306,1208.33441,0.0192
2021-05-06,MA,Peri Mirim,city,229,4,True,14345,2108405,1596.37504,0.0175
2021-05-06,MA,Peritoró,city,638,9,True,23364,2108454,2730.6968,0.0141
2021-05-06,MA,Pindaré-Mirim,city,1031,26,True,33065,2108504,3118.10071,0.0252
2021-05-06,MA,Pinheiro,city,2729,75,True,83777,2108603,3257.4573,0.0275
2021-05-06,MA,Pio XII,city,1527,20,True,21379,2108702,7142.52304,0.0131
2021-05-06,MA,Pirapemas,city,461,8,True,18720,2108801,2462.60684,0.0174
2021-05-06,MA,Poção de Pedras,city,1564,15,True,17595,2108900,8888.88889,0.0096
2021-05-06,MA,Porto Franco,city,1529,47,True,24092,2109007,6346.50506,0.0307
2021-05-06,MA,Porto Rico do Maranhão,city,223,6,True,5955,2109056,3744.75231,0.0269
2021-05-06,MA,Presidente Dutra,city,1661,13,True,48036,2109106,3457.8233,0.0078
2021-05-06,MA,Presidente Juscelino,city,51,1,True,12838,2109205,397.25814,0.0196
2021-05-06,MA,Presidente Médici,city,332,2,True,7070,2109239,4695.89816,0.006
2021-05-06,MA,Presidente Sarney,city,201,12,True,19069,2109270,1054.06681,0.0597
2021-05-06,MA,Presidente Vargas,city,176,4,True,11261,2109304,1562.91626,0.0227
2021-05-06,MA,Primeira Cruz,city,82,2,True,15431,2109403,531.39784,0.0244
2021-05-06,MA,Raposa,city,1185,26,True,31177,2109452,3800.87885,0.0219
2021-05-06,MA,Riachão,city,1632,24,True,20334,2109502,8025.96636,0.0147
2021-05-06,MA,Ribamar Fiquene,city,350,15,True,7825,2109551,4472.84345,0.0429
2021-05-06,MA,Rosário,city,466,21,True,42994,2109601,1083.87217,0.0451
2021-05-06,MA,Sambaíba,city,330,3,True,5679,2109700,5810.8822,0.0091
2021-05-06,MA,Santa Filomena do Maranhão,city,50,0,True,7826,2109759,638.89599,0.0
2021-05-06,MA,Santa Helena,city,1986,17,True,42483,2109809,4674.8111,0.0086
2021-05-06,MA,Santa Inês,city,6781,158,True,89489,2109908,7577.46762,0.0233
2021-05-06,MA,Santa Luzia,city,4391,72,True,72887,2110005,6024.39392,0.0164
2021-05-06,MA,Santa Luzia do Paruá,city,831,9,True,25371,2110039,3275.39317,0.0108
2021-05-06,MA,Santana do Maranhão,city,656,21,True,13547,2110237,4842.40053,0.032
2021-05-06,MA,Santa Quitéria do Maranhão,city,199,6,True,25764,2110104,772.39559,0.0302
2021-05-06,MA,Santa Rita,city,499,17,True,38298,2110203,1302.9401,0.0341
2021-05-06,MA,Santo Amaro do Maranhão,city,194,5,True,16034,2110278,1209.9289,0.0258
2021-05-06,MA,Santo Antônio dos Lopes,city,1196,17,True,14522,2110302,8235.7802,0.0142
2021-05-06,MA,São Benedito do Rio Preto,city,1284,13,True,18717,2110401,6860.07373,0.0101
2021-05-06,MA,São Bento,city,750,20,True,45604,2110500,1644.59258,0.0267
2021-05-06,MA,São Bernardo,city,947,16,True,28667,2110609,3303.44996,0.0169
2021-05-06,MA,São Domingos do Azeitão,city,198,4,True,7420,2110658,2668.46361,0.0202
2021-05-06,MA,São Domingos do Maranhão,city,1951,14,True,34384,2110708,5674.15077,0.0072
2021-05-06,MA,São Félix de Balsas,city,230,1,True,4562,2110807,5041.6484,0.0043
2021-05-06,MA,São Francisco do Brejão,city,470,1,True,11941,2110856,3936.01876,0.0021
2021-05-06,MA,São Francisco do Maranhão,city,388,13,True,12218,2110906,3175.64249,0.0335
2021-05-06,MA,São João Batista,city,192,12,True,20701,2111003,927.49143,0.0625
2021-05-06,MA,São João do Carú,city,500,8,True,15787,2111029,3167.16286,0.016
2021-05-06,MA,São João do Paraíso,city,231,10,True,11193,2111052,2063.78987,0.0433
2021-05-06,MA,São João do Soter,city,918,6,True,18645,2111078,4923.572,0.0065
2021-05-06,MA,São João dos Patos,city,1895,21,True,25996,2111102,7289.58301,0.0111
2021-05-06,MA,São José de Ribamar,city,1989,247,True,179028,2111201,1110.9994,0.1242
2021-05-06,MA,São José dos Basílios,city,558,3,True,7640,2111250,7303.66492,0.0054
2021-05-06,MA,São Luís,city,38155,1947,True,1108975,2111300,3440.56449,0.051
2021-05-06,MA,São Luís Gonzaga do Maranhão,city,1112,17,True,18727,2111409,5937.95055,0.0153
2021-05-06,MA,São Mateus do Maranhão,city,1880,36,True,41579,2111508,4521.51326,0.0191
2021-05-06,MA,São Pedro da Água Branca,city,535,4,True,12735,2111532,4201.02081,0.0075
2021-05-06,MA,São Pedro dos Crentes,city,348,2,True,4684,2111573,7429.5474,0.0057
2021-05-06,MA,São Raimundo das Mangabeiras,city,1903,18,True,18980,2111607,10026.34352,0.0095
2021-05-06,MA,São Raimundo do Doca Bezerra,city,94,2,True,5131,2111631,1832.00156,0.0213
2021-05-06,MA,São Roberto,city,363,5,True,6789,2111672,5346.88467,0.0138
2021-05-06,MA,São Vicente Ferrer,city,218,1,True,22350,2111706,975.3915,0.0046
2021-05-06,MA,Satubinha,city,288,3,True,14096,2111722,2043.1328,0.0104
2021-05-06,MA,Senador Alexandre Costa,city,463,1,True,11214,2111748,4128.76761,0.0022
2021-05-06,MA,Senador La Rocque,city,297,22,True,14050,2111763,2113.879,0.0741
2021-05-06,MA,Serrano do Maranhão,city,206,3,True,10299,2111789,2000.19419,0.0146
2021-05-06,MA,Sítio Novo,city,1667,22,True,18160,2111805,9179.51542,0.0132
2021-05-06,MA,Sucupira do Norte,city,197,5,True,10634,2111904,1852.54843,0.0254
2021-05-06,MA,Sucupira do Riachão,city,202,2,True,5676,2111953,3558.84426,0.0099
2021-05-06,MA,Tasso Fragoso,city,821,7,True,8582,2112001,9566.53461,0.0085
2021-05-06,MA,Timbiras,city,503,23,True,29183,2112100,1723.60621,0.0457
2021-05-06,MA,Timon,city,5917,290,True,170222,2112209,3476.04892,0.049
2021-05-06,MA,Trizidela do Vale,city,1065,22,True,22112,2112233,4816.38929,0.0207
2021-05-06,MA,Tufilândia,city,223,5,True,5854,2112274,3809.36112,0.0224
2021-05-06,MA,Tuntum,city,1753,11,True,42040,2112308,4169.83825,0.0063
2021-05-06,MA,Turiaçu,city,257,4,True,35709,2112407,719.70652,0.0156
2021-05-06,MA,Turilândia,city,601,8,True,25868,2112456,2323.33385,0.0133
2021-05-06,MA,Tutóia,city,1222,29,True,59398,2112506,2057.30833,0.0237
2021-05-06,MA,Urbano Santos,city,1717,18,True,33459,2112605,5131.65367,0.0105
2021-05-06,MA,Vargem Grande,city,1068,28,True,57168,2112704,1868.178,0.0262
2021-05-06,MA,Viana,city,318,30,True,52649,2112803,604.00008,0.0943
2021-05-06,MA,Vila Nova dos Martírios,city,515,3,True,13598,2112852,3787.32166,0.0058
2021-05-06,MA,Vitória do Mearim,city,1296,22,True,32861,2112902,3943.88485,0.017
2021-05-06,MA,Vitorino Freire,city,2072,52,True,31522,2113009,6573.18698,0.0251
2021-05-06,MA,Zé Doca,city,5001,67,True,51956,2114007,9625.45231,0.0134
2021-05-06,MS,,state,254715,5961,True,2809394,50,9066.54602,0.0234
2021-05-06,MT,Acorizal,city,456,18,True,5334,5100102,8548.93138,0.0395
2021-05-06,MT,Água Boa,city,2060,46,True,26204,5100201,7861.39521,0.0223
2021-05-06,MT,Alta Floresta,city,7091,105,True,51959,5100250,13647.29883,0.0148
2021-05-06,MT,Alto Araguaia,city,1018,22,True,19385,5100300,5251.48311,0.0216
2021-05-06,MT,Alto Boa Vista,city,586,10,True,6936,5100359,8448.67359,0.0171
2021-05-06,MT,Alto Garças,city,638,24,True,12151,5100409,5250.59666,0.0376
2021-05-06,MT,Alto Paraguai,city,727,24,True,11473,5100508,6336.6164,0.033
2021-05-06,MT,Alto Taquari,city,1316,26,True,11133,5100607,11820.7132,0.0198
2021-05-06,MT,Apiacás,city,1273,13,True,10283,5100805,12379.65574,0.0102
2021-05-06,MT,Araguaiana,city,175,4,True,3109,5101001,5628.81956,0.0229
2021-05-06,MT,Araguainha,city,21,0,True,946,5101209,2219.87315,0.0
2021-05-06,MT,Araputanga,city,1608,39,True,16951,5101258,9486.16601,0.0243
2021-05-06,MT,Arenápolis,city,1248,19,True,9502,5101308,13134.07704,0.0152
2021-05-06,MT,Aripuanã,city,2136,40,True,22714,5101407,9403.89187,0.0187
2021-05-06,MT,Barão de Melgaço,city,294,13,True,8164,5101605,3601.17589,0.0442
2021-05-06,MT,Barra do Bugres,city,2261,54,True,35307,5101704,6403.82927,0.0239
2021-05-06,MT,Barra do Garças,city,6322,227,True,61135,5101803,10341.0485,0.0359
2021-05-06,MT,Bom Jesus do Araguaia,city,851,14,True,6706,5101852,12690.12824,0.0165
2021-05-06,MT,Brasnorte,city,1719,28,True,20140,5101902,8535.25323,0.0163
2021-05-06,MT,Cáceres,city,7907,283,True,94861,5102504,8335.35383,0.0358
2021-05-06,MT,Campinápolis,city,906,23,True,16919,5102603,5354.92641,0.0254
2021-05-06,MT,Campo Novo do Parecis,city,5365,60,True,36143,5102637,14843.81485,0.0112
2021-05-06,MT,Campos de Júlio,city,929,8,True,7070,5102686,13140.02829,0.0086
2021-05-06,MT,Campo Verde,city,4870,100,True,45740,5102678,10647.13599,0.0205
2021-05-06,MT,Canabrava do Norte,city,272,3,True,4728,5102694,5752.96108,0.011
2021-05-06,MT,Canarana,city,2286,38,True,21842,5102702,10466.07454,0.0166
2021-05-06,MT,Carlinda,city,1364,29,True,10199,5102793,13373.86018,0.0213
2021-05-06,MT,Castanheira,city,445,19,True,8749,5102850,5086.29558,0.0427
2021-05-06,MT,Chapada dos Guimarães,city,1445,68,True,19453,5103007,7428.16018,0.0471
2021-05-06,MT,Cláudia,city,1233,26,True,12245,5103056,10069.41609,0.0211
2021-05-06,MT,Cocalinho,city,408,8,True,5681,5103106,7181.83418,0.0196
2021-05-06,MT,Colíder,city,4449,94,True,33649,5103205,13221.78965,0.0211
2021-05-06,MT,Colniza,city,1210,57,True,39861,5103254,3035.54853,0.0471
2021-05-06,MT,Comodoro,city,1345,18,True,21008,5103304,6402.32292,0.0134
2021-05-06,MT,Confresa,city,2535,62,True,31510,5103353,8045.06506,0.0245
2021-05-06,MT,Conquista D'Oeste,city,366,9,True,4101,5103361,8924.65252,0.0246
2021-05-06,MT,Cotriguaçu,city,823,31,True,20238,5103379,4066.60737,0.0377
2021-05-06,MT,Cuiabá,city,78487,2687,True,618124,5103403,12697.61407,0.0342
2021-05-06,MT,Curvelândia,city,241,7,True,5241,5103437,4598.35909,0.029
2021-05-06,MT,Denise,city,425,13,True,9544,5103452,4453.05951,0.0306
2021-05-06,MT,Diamantino,city,2204,45,True,22178,5103502,9937.77617,0.0204
2021-05-06,MT,Dom Aquino,city,476,16,True,8159,5103601,5834.04829,0.0336
2021-05-06,MT,Feliz Natal,city,1444,25,True,14522,5103700,9943.53395,0.0173
2021-05-06,MT,Figueirópolis D'Oeste,city,271,6,True,3452,5103809,7850.52144,0.0221
2021-05-06,MT,Gaúcha do Norte,city,648,18,True,7782,5103858,8326.90825,0.0278
2021-05-06,MT,General Carneiro,city,522,16,True,5592,5103908,9334.76395,0.0307
2021-05-06,MT,Glória D'Oeste,city,254,9,True,3008,5103957,8444.14894,0.0354
2021-05-06,MT,Guarantã do Norte,city,3274,86,True,36130,5104104,9061.72156,0.0263
2021-05-06,MT,Guiratinga,city,244,20,True,15245,5104203,1600.52476,0.082
2021-05-06,MT,Importados/Indefinidos,city,2149,165,True,,,,0.0768
2021-05-06,MT,Indiavaí,city,196,9,True,2779,5104500,7052.89673,0.0459
2021-05-06,MT,Ipiranga do Norte,city,986,11,True,7920,5104526,12449.49495,0.0112
2021-05-06,MT,Itanhangá,city,235,5,True,6885,5104542,3413.21714,0.0213
2021-05-06,MT,Itaúba,city,722,23,True,3704,5104559,19492.4406,0.0319
2021-05-06,MT,Itiquira,city,296,9,True,13552,5104609,2184.17946,0.0304
2021-05-06,MT,Jaciara,city,2826,93,True,27807,5104807,10162.90862,0.0329
2021-05-06,MT,Jangada,city,493,17,True,8451,5104906,5833.62916,0.0345
2021-05-06,MT,Jauru,city,607,27,True,8582,5105002,7072.94337,0.0445
2021-05-06,MT,Juara,city,3628,66,True,35121,5105101,10330.00199,0.0182
2021-05-06,MT,Juína,city,2823,94,True,41101,5105150,6868.44602,0.0333
2021-05-06,MT,Juruena,city,1227,34,True,16335,5105176,7511.47842,0.0277
2021-05-06,MT,Juscimeira,city,1047,30,True,11176,5105200,9368.28919,0.0287
2021-05-06,MT,Lambari D'Oeste,city,530,14,True,6186,5105234,8567.73359,0.0264
2021-05-06,MT,Lucas do Rio Verde,city,11499,138,True,67620,5105259,17005.32387,0.012
2021-05-06,MT,Luciara,city,114,3,True,2058,5105309,5539.3586,0.0263
2021-05-06,MT,Marcelândia,city,1147,29,True,10301,5105580,11134.84128,0.0253
2021-05-06,MT,Matupá,city,1834,43,True,16793,5105606,10921.21717,0.0234
2021-05-06,MT,Mirassol d'Oeste,city,2913,94,True,27941,5105622,10425.53953,0.0323
2021-05-06,MT,Nobres,city,1324,44,True,15334,5105903,8634.4072,0.0332
2021-05-06,MT,Nortelândia,city,615,19,True,5923,5106000,10383.25173,0.0309
2021-05-06,MT,Nossa Senhora do Livramento,city,952,36,True,13104,5106109,7264.95726,0.0378
2021-05-06,MT,Nova Bandeirantes,city,516,13,True,15685,5106158,3289.76729,0.0252
2021-05-06,MT,Nova Brasilândia,city,292,8,True,3805,5106208,7674.11301,0.0274
2021-05-06,MT,Nova Canaã do Norte,city,996,22,True,12831,5106216,7762.45032,0.0221
2021-05-06,MT,Nova Guarita,city,600,13,True,4464,5108808,13440.86022,0.0217
2021-05-06,MT,Nova Lacerda,city,770,7,True,6751,5106182,11405.71767,0.0091
2021-05-06,MT,Nova Marilândia,city,253,5,True,3304,5108857,7657.38499,0.0198
2021-05-06,MT,Nova Maringá,city,548,9,True,8850,5108907,6192.0904,0.0164
2021-05-06,MT,Nova Monte Verde,city,1200,15,True,9277,5108956,12935.21613,0.0125
2021-05-06,MT,Nova Mutum,city,6441,100,True,46813,5106224,13758.99857,0.0155
2021-05-06,MT,Nova Nazaré,city,212,6,True,3932,5106174,5391.65819,0.0283
2021-05-06,MT,Nova Olímpia,city,1139,42,True,20563,5106232,5539.07504,0.0369
2021-05-06,MT,Nova Santa Helena,city,476,11,True,3737,5106190,12737.48997,0.0231
2021-05-06,MT,Nova Ubiratã,city,498,14,True,12298,5106240,4049.43893,0.0281
2021-05-06,MT,Nova Xavantina,city,2357,39,True,20944,5106257,11253.81971,0.0165
2021-05-06,MT,Novo Horizonte do Norte,city,322,9,True,4051,5106273,7948.65465,0.028
2021-05-06,MT,Novo Mundo,city,589,16,True,9363,5106265,6290.71879,0.0272
2021-05-06,MT,Novo Santo Antônio,city,255,1,True,2705,5106315,9426.98706,0.0039
2021-05-06,MT,Novo São Joaquim,city,330,14,True,4938,5106281,6682.86756,0.0424
2021-05-06,MT,Paranaíta,city,2282,28,True,11244,5106299,20295.26859,0.0123
2021-05-06,MT,Paranatinga,city,2652,60,True,22861,5106307,11600.54241,0.0226
2021-05-06,MT,Pedra Preta,city,1566,56,True,17446,5106372,8976.26963,0.0358
2021-05-06,MT,Peixoto de Azevedo,city,3384,113,True,35338,5106422,9576.09372,0.0334
2021-05-06,MT,Planalto da Serra,city,172,6,True,2649,5106455,6493.01623,0.0349
2021-05-06,MT,Poconé,city,2384,64,True,33315,5106505,7155.93576,0.0268
2021-05-06,MT,Pontal do Araguaia,city,671,14,True,6843,5106653,9805.6408,0.0209
2021-05-06,MT,Ponte Branca,city,96,5,True,1550,5106703,6193.54839,0.0521
2021-05-06,MT,Pontes e Lacerda,city,4831,201,True,45774,5106752,10554.0263,0.0416
2021-05-06,MT,Porto Alegre do Norte,city,484,9,True,12685,5106778,3815.53015,0.0186
2021-05-06,MT,Porto dos Gaúchos,city,546,6,True,5363,5106802,10180.86892,0.011
2021-05-06,MT,Porto Esperidião,city,996,40,True,12097,5106828,8233.44631,0.0402
2021-05-06,MT,Porto Estrela,city,286,9,True,2877,5106851,9940.91067,0.0315
2021-05-06,MT,Poxoréu,city,1219,39,True,15916,5107008,7658.95954,0.032
2021-05-06,MT,Primavera do Leste,city,10174,237,True,63092,5107040,16125.65777,0.0233
2021-05-06,MT,Querência,city,2390,40,True,17937,5107065,13324.41322,0.0167
2021-05-06,MT,Reserva do Cabaçal,city,204,5,True,2743,5107156,7437.11265,0.0245
2021-05-06,MT,Ribeirão Cascalheira,city,1000,32,True,10329,5107180,9681.47933,0.032
2021-05-06,MT,Ribeirãozinho,city,147,9,True,2422,5107198,6069.36416,0.0612
2021-05-06,MT,Rio Branco,city,497,10,True,5150,5107206,9650.48544,0.0201
2021-05-06,MT,Rondolândia,city,250,4,True,4036,5107578,6194.25173,0.016
2021-05-06,MT,Rondonópolis,city,27148,731,True,236042,5107602,11501.34298,0.0269
2021-05-06,MT,Rosário Oeste,city,1049,36,True,17054,5107701,6151.04961,0.0343
2021-05-06,MT,Salto do Céu,city,229,6,True,3295,5107750,6949.92413,0.0262
2021-05-06,MT,Santa Carmem,city,631,12,True,4563,5107248,13828.62152,0.019
2021-05-06,MT,Santa Cruz do Xingu,city,258,0,True,2633,5107743,9798.7087,0.0
2021-05-06,MT,Santa Rita do Trivelato,city,138,3,True,3506,5107768,3936.10953,0.0217
2021-05-06,MT,Santa Terezinha,city,222,7,True,8460,5107776,2624.11348,0.0315
2021-05-06,MT,Santo Afonso,city,209,11,True,3155,5107263,6624.40571,0.0526
2021-05-06,MT,Santo Antônio do Leste,city,188,6,True,5334,5107792,3524.55943,0.0319
2021-05-06,MT,Santo Antônio do Leverger,city,872,44,True,16999,5107800,5129.71351,0.0505
2021-05-06,MT,São Félix do Araguaia,city,1358,27,True,11843,5107859,11466.68918,0.0199
2021-05-06,MT,São José do Povo,city,145,7,True,4450,5107297,3258.42697,0.0483
2021-05-06,MT,São José do Rio Claro,city,1557,21,True,21011,5107305,7410.40407,0.0135
2021-05-06,MT,São José dos Quatro Marcos,city,2012,59,True,18846,5107107,10676.00552,0.0293
2021-05-06,MT,São José do Xingu,city,214,8,True,5620,5107354,3807.82918,0.0374
2021-05-06,MT,São Pedro da Cipa,city,451,20,True,4771,5107404,9452.94488,0.0443
2021-05-06,MT,Sapezal,city,3259,38,True,26688,5107875,12211.48082,0.0117
2021-05-06,MT,Serra Nova Dourada,city,161,4,True,1678,5107883,9594.75566,0.0248
2021-05-06,MT,Sinop,city,19436,355,True,146005,5107909,13311.87288,0.0183
2021-05-06,MT,Sorriso,city,12868,169,True,92769,5107925,13871.01295,0.0131
2021-05-06,MT,Tabaporã,city,1300,19,True,9429,5107941,13787.25209,0.0146
2021-05-06,MT,Tangará da Serra,city,12152,232,True,105711,5107958,11495.49243,0.0191
2021-05-06,MT,Tapurah,city,1909,20,True,14046,5108006,13591.05795,0.0105
2021-05-06,MT,Terra Nova do Norte,city,907,33,True,9473,5108055,9574.58039,0.0364
2021-05-06,MT,Tesouro,city,195,9,True,3824,5108105,5099.37238,0.0462
2021-05-06,MT,Torixoréu,city,331,12,True,3547,5108204,9331.82972,0.0363
2021-05-06,MT,União do Sul,city,391,11,True,3490,5108303,11203.4384,0.0281
2021-05-06,MT,Vale de São Domingos,city,261,10,True,3126,5108352,8349.32821,0.0383
2021-05-06,MT,Várzea Grande,city,25119,1097,True,287526,5108402,8736.25342,0.0437
2021-05-06,MT,Vera,city,994,21,True,11402,5108501,8717.76881,0.0211
2021-05-06,MT,Vila Bela da Santíssima Trindade,city,2443,51,True,16271,5105507,15014.44287,0.0209
2021-05-06,MT,Vila Rica,city,1193,19,True,26496,5108600,4502.56643,0.0159
2021-05-06,PB,Água Branca,city,716,10,True,10306,2500106,6947.40928,0.014
2021-05-06,PB,Aguiar,city,289,3,True,5630,2500205,5133.21492,0.0104
2021-05-06,PB,Alagoa Grande,city,2705,49,True,28439,2500304,9511.5862,0.0181
2021-05-06,PB,Alagoa Nova,city,732,14,True,20921,2500403,3498.87673,0.0191
2021-05-06,PB,Alagoinha,city,1493,23,True,14560,2500502,10254.12088,0.0154
2021-05-06,PB,Alcantil,city,301,6,True,5509,2500536,5463.78653,0.0199
2021-05-06,PB,Algodão de Jandaíra,city,107,0,True,2577,2500577,4152.11486,0.0
2021-05-06,PB,Alhandra,city,1579,29,True,19727,2500601,8004.25812,0.0184
2021-05-06,PB,Amparo,city,158,4,True,2251,2500734,7019.10262,0.0253
2021-05-06,PB,Aparecida,city,677,11,True,8416,2500775,8044.20152,0.0162
2021-05-06,PB,Araçagi,city,992,12,True,16921,2500809,5862.53768,0.0121
2021-05-06,PB,Arara,city,665,19,True,13542,2500908,4910.64835,0.0286
2021-05-06,PB,Araruna,city,593,16,True,20463,2501005,2897.91331,0.027
2021-05-06,PB,Areia,city,1061,21,True,22656,2501104,4683.08616,0.0198
2021-05-06,PB,Areia de Baraúnas,city,90,3,True,2116,2501153,4253.30813,0.0333
2021-05-06,PB,Areial,city,246,6,True,7027,2501203,3500.7827,0.0244
2021-05-06,PB,Aroeiras,city,854,6,True,19116,2501302,4467.46181,0.007
2021-05-06,PB,Assunção,city,280,2,True,4029,2501351,6949.61529,0.0071
2021-05-06,PB,Baía da Traição,city,1199,11,True,9096,2501401,13181.61829,0.0092
2021-05-06,PB,Bananeiras,city,922,17,True,21269,2501500,4334.94758,0.0184
2021-05-06,PB,Baraúna,city,248,3,True,4964,2501534,4995.97099,0.0121
2021-05-06,PB,Barra de Santana,city,315,4,True,8349,2501575,3772.90693,0.0127
2021-05-06,PB,Barra de Santa Rosa,city,755,4,True,15497,2501609,4871.91069,0.0053
2021-05-06,PB,Barra de São Miguel,city,356,5,True,6065,2501708,5869.74444,0.014
2021-05-06,PB,Bayeux,city,6011,213,True,97203,2501807,6183.96552,0.0354
2021-05-06,PB,Belém,city,1852,31,True,17705,2501906,10460.32194,0.0167
2021-05-06,PB,Belém do Brejo do Cruz,city,487,5,True,7349,2502003,6626.75194,0.0103
2021-05-06,PB,Bernardino Batista,city,232,0,True,3536,2502052,6561.08597,0.0
2021-05-06,PB,Boa Ventura,city,279,4,True,5307,2502102,5257.20746,0.0143
2021-05-06,PB,Boa Vista,city,546,9,True,7136,2502151,7651.34529,0.0165
2021-05-06,PB,Bom Jesus,city,119,3,True,2575,2502201,4621.35922,0.0252
2021-05-06,PB,Bom Sucesso,city,197,2,True,4956,2502300,3974.97982,0.0102
2021-05-06,PB,Bonito de Santa Fé,city,406,11,True,12022,2502409,3377.14191,0.0271
2021-05-06,PB,Boqueirão,city,1296,22,True,17870,2502508,7252.37829,0.017
2021-05-06,PB,Borborema,city,332,8,True,5287,2502706,6279.55362,0.0241
2021-05-06,PB,Brejo do Cruz,city,1232,19,True,14206,2502805,8672.39195,0.0154
2021-05-06,PB,Brejo dos Santos,city,362,4,True,6464,2502904,5600.24752,0.011
2021-05-06,PB,Caaporã,city,1661,28,True,21955,2503001,7565.47483,0.0169
2021-05-06,PB,Cabaceiras,city,308,1,True,5661,2503100,5440.73485,0.0032
2021-05-06,PB,Cabedelo,city,7487,168,True,68767,2503209,10887.48964,0.0224
